,GEO,North American Industry Classification System (NAICS),REF_DATE,VALUE,Quarter,Year,Difference by Quarter,Median by Quarter,Median Change by Quarter,MAD by Quarter,Lower Bound,Upper Bound,ZScore,Normality
4937,Canada,Manufacturing [31-33],2023-04-01,77.9,2,2023,0.10000000000000853,81.1,0.20000000000000284,2.4000000000000057,76.29999999999998,85.9,-1.3333333333333255,Normal
4938,Canada,Food manufacturing [311],2023-04-01,79.5,2,2023,0.20000000000000284,79.5,0.0,1.2000000000000028,77.1,81.9,0.0,Normal
4939,Canada,Beverage and tobacco product manufacturing [312],2023-04-01,71.0,2,2023,-5.599999999999994,73.9,-0.10000000000000853,2.3000000000000114,69.29999999999998,78.50000000000003,-1.2608695652173876,Normal
4940,Canada,Beverage manufacturing [3121],2023-04-01,74.8,2,2023,-3.799999999999997,77.3,-0.4000000000000057,3.200000000000003,70.89999999999999,83.7,-0.7812499999999993,Normal
4941,Canada,Tobacco manufacturing [3122],2023-04-01,59.6,2,2023,-10.199999999999996,67.8,-0.10000000000000142,4.5,58.8,76.8,-1.8222222222222213,Normal
4942,Canada,Textiles,2023-04-01,75.2,2,2023,-3.200000000000003,76.6,-0.10000000000000853,3.200000000000003,70.19999999999999,83.0,-0.43749999999999695,Normal
4943,Canada,Textile mills [313],2023-04-01,81.3,2,2023,1.0,78.0,0.0,4.0,70.0,86.0,0.8249999999999993,Normal
4944,Canada,Textile product mills [314],2023-04-01,69.3,2,2023,-7.1000000000000085,74.8,-1.0,5.5,63.8,85.8,-1.0,Normal
4945,Canada,Clothing manufacturing [315],2023-04-01,82.8,2,2023,5.200000000000003,79.5,-0.4000000000000057,4.200000000000003,71.1,87.9,0.7857142857142845,Normal
4946,Canada,Leather and allied product manufacturing [316],2023-04-01,78.5,2,2023,-0.29999999999999716,76.0,0.20000000000000284,5.599999999999994,64.80000000000001,87.19999999999999,0.4464285714285719,Normal
4947,Canada,Wood product manufacturing [321],2023-04-01,76.7,2,2023,-4.8999999999999915,82.5,-1.0,4.400000000000006,73.69999999999999,91.30000000000001,-1.318181818181816,Normal
4948,Canada,Paper manufacturing [322],2023-04-01,81.7,2,2023,-2.8999999999999915,88.1,-0.6999999999999886,2.0999999999999943,83.9,92.29999999999998,-3.047619047619052,Normal
4949,Canada,Printing and related support activities [323],2023-04-01,77.1,2,2023,0.09999999999999432,75.4,0.09999999999999432,2.1999999999999886,71.00000000000003,79.79999999999998,0.7727272727272716,Normal
4950,Canada,Petroleum and coal products manufacturing [324],2023-04-01,86.7,2,2023,-0.09999999999999432,86.7,0.4000000000000057,4.599999999999994,77.50000000000001,95.89999999999999,0.0,Normal
4951,Canada,Chemical manufacturing [325],2023-04-01,73.8,2,2023,-4.6000000000000085,80.0,0.20000000000000284,3.200000000000003,73.6,86.4,-1.9374999999999991,Normal
4952,Canada,Plastics and rubber products manufacturing [326],2023-04-01,66.0,2,2023,-7.200000000000003,80.5,0.5,4.200000000000003,72.1,88.9,-3.45238095238095,Normal
4953,Canada,Plastic product manufacturing [3261],2023-04-01,64.6,2,2023,-8.100000000000009,78.3,0.0,4.799999999999997,68.7,87.89999999999999,-2.8541666666666687,Normal
4954,Canada,Rubber product manufacturing [3262],2023-04-01,74.4,2,2023,-1.5999999999999943,84.6,0.0,4.6000000000000085,75.39999999999998,93.80000000000001,-2.2173913043478195,Normal
4955,Canada,Non-metallic mineral product manufacturing [327],2023-04-01,72.4,2,2023,-2.0999999999999943,75.6,0.09999999999999432,4.299999999999997,67.0,84.19999999999999,-0.7441860465116258,Normal
4956,Canada,Primary metal manufacturing [331],2023-04-01,73.3,2,2023,-1.9000000000000057,87.0,0.0,5.299999999999997,76.4,97.6,-2.5849056603773604,Normal
4957,Canada,Fabricated metal product manufacturing [332],2023-04-01,75.9,2,2023,0.5,77.9,0.3999999999999915,2.5999999999999943,72.70000000000002,83.1,-0.7692307692307709,Normal
4958,Canada,Machinery manufacturing [333],2023-04-01,80.5,2,2023,2.0,78.6,0.20000000000000284,2.8000000000000114,72.99999999999997,84.20000000000002,0.6785714285714278,Normal
4959,Canada,Computer and electronic product manufacturing [334],2023-04-01,79.4,2,2023,2.0,80.4,0.0,5.8999999999999915,68.60000000000002,92.19999999999999,-0.16949152542372906,Normal
4960,Canada,"Electrical equipment, appliance and component manufacturing [335]",2023-04-01,83.7,2,2023,-1.3999999999999915,78.0,0.0,3.0,72.0,84.0,1.900000000000001,Normal
4961,Canada,Transportation equipment manufacturing [336],2023-04-01,85.0,2,2023,12.400000000000006,84.3,0.5999999999999943,4.299999999999997,75.7,92.89999999999999,0.16279069767441937,Normal
4962,Canada,Furniture and related product manufacturing [337],2023-04-01,79.5,2,2023,-3.5,78.9,0.0,2.9000000000000057,73.1,84.70000000000002,0.20689655172413557,Normal
4963,Canada,Miscellaneous manufacturing [339],2023-04-01,74.0,2,2023,-3.799999999999997,79.5,0.0,2.9000000000000057,73.69999999999999,85.30000000000001,-1.8965517241379273,Normal
4964,Canada,Total industrial,2023-07-01,79.3,3,2023,-1.6000000000000085,81.6,0.0,2.1000000000000014,77.39999999999999,85.8,-1.0952380952380931,Normal
4965,Canada,Forestry and logging [113],2023-07-01,75.2,3,2023,-8.200000000000003,82.9,0.29999999999999716,5.5,71.9,93.9,-1.4000000000000006,Normal
4966,Canada,Mining and oil and gas extraction [21],2023-07-01,74.1,3,2023,-2.200000000000003,78.4,0.19999999999999574,3.9499999999999957,70.50000000000001,86.3,-1.0886075949367129,Normal
4967,Canada,Oil and gas extraction [211],2023-07-01,76.6,3,2023,-1.4000000000000057,78.0,-0.25,4.650000000000006,68.69999999999999,87.30000000000001,-0.30107526881720514,Normal
4968,Canada,Mining,2023-07-01,70.0,3,2023,-3.5999999999999943,73.55,0.14999999999999858,5.350000000000001,62.849999999999994,84.25,-0.6635514018691582,Normal
4969,Canada,"Electric power generation, transmission and distribution [2211]",2023-07-01,79.8,3,2023,-4.700000000000003,83.45,0.19999999999999574,2.049999999999997,79.35000000000001,87.55,-1.780487804878054,Normal
4970,Canada,Construction [23],2023-07-01,85.6,3,2023,-3.8000000000000114,87.4,0.0,2.4000000000000057,82.6,92.20000000000002,-0.750000000000003,Normal
4971,Canada,Manufacturing [31-33],2023-07-01,77.8,3,2023,0.7000000000000028,80.8,0.0,2.4499999999999957,75.9,85.69999999999999,-1.2244897959183694,Normal
4972,Canada,Food manufacturing [311],2023-07-01,78.8,3,2023,-0.7999999999999972,79.85,-0.10000000000000142,1.0999999999999943,77.65,82.04999999999998,-0.9545454545454569,Normal
4973,Canada,Beverage and tobacco product manufacturing [312],2023-07-01,71.0,3,2023,-2.5999999999999943,73.6,-0.05000000000000426,2.1000000000000014,69.39999999999999,77.8,-1.2380952380952346,Normal
4974,Canada,Beverage manufacturing [3121],2023-07-01,75.7,3,2023,-0.20000000000000284,76.65,0.05000000000000426,3.8500000000000014,68.95,84.35000000000001,-0.2467532467532474,Normal
4975,Canada,Tobacco manufacturing [3122],2023-07-01,58.8,3,2023,-8.0,67.15,-0.8500000000000014,3.450000000000003,60.25,74.05000000000001,-2.4202898550724643,Normal
4976,Canada,Textiles,2023-07-01,71.0,3,2023,-6.099999999999994,76.65,0.25,3.3999999999999986,69.85000000000001,83.45,-1.6617647058823553,Normal
4977,Canada,Textile mills [313],2023-07-01,72.3,3,2023,-7.400000000000006,77.0,0.10000000000000853,3.299999999999997,70.4,83.6,-1.4242424242424263,Normal
4978,Canada,Textile product mills [314],2023-07-01,69.5,3,2023,-4.900000000000006,74.45,0.24999999999999645,4.700000000000003,65.05,83.85000000000001,-1.053191489361702,Normal
4979,Canada,Clothing manufacturing [315],2023-07-01,78.6,3,2023,-5.0,79.19999999999999,-1.9499999999999957,4.000000000000007,71.19999999999997,87.2,-0.1499999999999983,Normal
4980,Canada,Leather and allied product manufacturing [316],2023-07-01,79.1,3,2023,3.6999999999999886,74.30000000000001,0.05000000000000071,2.79999999999999,68.70000000000003,79.89999999999999,1.7142857142857142,Normal
4981,Canada,Wood product manufacturing [321],2023-07-01,76.3,3,2023,-4.799999999999997,83.25,-1.0,4.5,74.25,92.25,-1.5444444444444452,Normal
4982,Canada,Paper manufacturing [322],2023-07-01,78.8,3,2023,-6.5,88.35,-0.10000000000000142,2.5999999999999943,83.15,93.54999999999998,-3.67307692307693,Normal
4983,Canada,Printing and related support activities [323],2023-07-01,76.5,3,2023,-1.7000000000000028,75.85,0.3999999999999986,3.0,69.85,81.85,0.21666666666666856,Normal
4984,Canada,Petroleum and coal products manufacturing [324],2023-07-01,87.1,3,2023,1.5,86.6,0.7499999999999929,3.1499999999999986,80.3,92.89999999999999,0.1587301587301588,Normal
4985,Canada,Chemical manufacturing [325],2023-07-01,74.1,3,2023,-0.8000000000000114,80.4,-0.19999999999999574,3.6499999999999986,73.10000000000001,87.7,-1.7260273972602778,Normal
4986,Canada,Plastics and rubber products manufacturing [326],2023-07-01,67.6,3,2023,-2.3000000000000114,79.75,-0.04999999999999716,4.650000000000006,70.44999999999999,89.05000000000001,-2.6129032258064497,Normal
4987,Canada,Plastic product manufacturing [3261],2023-07-01,66.2,3,2023,-3.0,78.05,0.10000000000000142,4.199999999999996,69.65,86.44999999999999,-2.821428571428573,Normal
4988,Canada,Rubber product manufacturing [3262],2023-07-01,76.2,3,2023,2.299999999999997,86.0,1.1000000000000014,4.25,77.5,94.5,-2.305882352941176,Normal
4989,Canada,Non-metallic mineral product manufacturing [327],2023-07-01,70.9,3,2023,-0.5999999999999943,75.4,-0.3500000000000014,4.200000000000003,67.0,83.80000000000001,-1.0714285714285707,Normal
4990,Canada,Primary metal manufacturing [331],2023-07-01,75.6,3,2023,1.8999999999999915,85.4,-0.5999999999999943,5.149999999999999,75.10000000000001,95.7,-1.902912621359226,Normal
4991,Canada,Fabricated metal product manufacturing [332],2023-07-01,75.3,3,2023,0.09999999999999432,78.05,-0.25,2.799999999999997,72.45,83.64999999999999,-0.9821428571428581,Normal
4992,Canada,Machinery manufacturing [333],2023-07-01,79.0,3,2023,-0.09999999999999432,78.75,0.75,2.950000000000003,72.85,84.65,0.08474576271186432,Normal
4993,Canada,Computer and electronic product manufacturing [334],2023-07-01,82.2,3,2023,3.1000000000000085,81.75,0.45000000000000284,3.9000000000000057,73.94999999999999,89.55000000000001,0.11538461538461595,Normal
4994,Canada,"Electrical equipment, appliance and component manufacturing [335]",2023-07-01,81.1,3,2023,-3.8000000000000114,78.15,0.0,3.25,71.65,84.65,0.9076923076923042,Normal
4995,Canada,Transportation equipment manufacturing [336],2023-07-01,86.0,3,2023,11.599999999999994,83.1,0.7000000000000028,4.400000000000006,74.29999999999998,91.9,0.6590909090909095,Normal
4996,Canada,Furniture and related product manufacturing [337],2023-07-01,78.1,3,2023,-2.8000000000000114,79.69999999999999,0.10000000000000142,3.1000000000000156,73.49999999999996,85.90000000000002,-0.5161290322580601,Normal
4997,Canada,Miscellaneous manufacturing [339],2023-07-01,73.8,3,2023,-1.7999999999999972,79.55000000000001,-0.05000000000000426,3.04999999999999,73.45000000000003,85.64999999999999,-1.885245901639355,Normal
4998,Canada,Total industrial,2023-10-01,78.8,4,2023,-1.4000000000000057,81.35,0.0,2.0999999999999943,77.15,85.54999999999998,-1.2142857142857162,Normal
4999,Canada,Forestry and logging [113],2023-10-01,79.1,4,2023,-2.200000000000003,80.19999999999999,-0.15000000000000568,4.500000000000007,71.19999999999997,89.2,-0.2444444444444428,Normal
5000,Canada,Mining and oil and gas extraction [21],2023-10-01,75.5,4,2023,1.0999999999999943,77.1,0.20000000000000284,4.350000000000001,68.39999999999999,85.8,-0.36781609195402154,Normal
5001,Canada,Oil and gas extraction [211],2023-10-01,77.8,4,2023,1.8999999999999915,78.45,-0.14999999999999858,4.5,69.45,87.45,-0.1444444444444457,Normal
5002,Canada,Mining,2023-10-01,71.7,4,2023,-0.20000000000000284,72.35,-0.29999999999999716,4.449999999999996,63.45,81.24999999999999,-0.1460674157303353,Normal
5003,Canada,"Electric power generation, transmission and distribution [2211]",2023-10-01,80.6,4,2023,-1.7000000000000028,83.4,-0.2499999999999929,1.3999999999999986,80.60000000000001,86.2,-2.00000000000001,Normal
5004,Canada,Construction [23],2023-10-01,83.7,4,2023,-5.0,87.75,0.10000000000000142,3.1000000000000014,81.55,93.95,-1.3064516129032242,Normal
5005,Canada,Manufacturing [31-33],2023-10-01,76.9,4,2023,-0.19999999999998863,80.6,0.10000000000000853,2.9000000000000057,74.79999999999998,86.4,-1.275862068965511,Normal
5006,Canada,Food manufacturing [311],2023-10-01,78.5,4,2023,-1.0999999999999943,80.0,0.04999999999999716,0.7999999999999972,78.4,81.6,-1.8750000000000067,Normal
5007,Canada,Beverage and tobacco product manufacturing [312],2023-10-01,69.7,4,2023,-1.8999999999999915,74.0,0.3500000000000014,2.3500000000000014,69.3,78.7,-1.829787234042551,Normal
5008,Canada,Beverage manufacturing [3121],2023-10-01,72.9,4,2023,-4.099999999999994,77.35,0.25,4.5,68.35,86.35,-0.9888888888888864,Normal
5009,Canada,Tobacco manufacturing [3122],2023-10-01,61.0,4,2023,3.5,67.85,0.29999999999999716,5.149999999999999,57.55,78.14999999999999,-1.33009708737864,Normal
5010,Canada,Textiles,2023-10-01,70.4,4,2023,-4.799999999999997,76.25,-0.10000000000000142,3.1499999999999986,69.95,82.55,-1.857142857142856,Normal
5011,Canada,Textile mills [313],2023-10-01,70.7,4,2023,-9.099999999999994,78.44999999999999,0.04999999999999716,3.999999999999986,70.45000000000002,86.44999999999996,-1.9375000000000033,Normal
5012,Canada,Textile product mills [314],2023-10-01,70.1,4,2023,-0.6000000000000085,74.05,-0.3999999999999986,5.25,63.55,84.55,-0.7523809523809529,Normal
5013,Canada,Clothing manufacturing [315],2023-10-01,75.7,4,2023,-3.5999999999999943,77.75,-0.14999999999999858,3.799999999999997,70.15,85.35,-0.539473684210526,Normal
5014,Canada,Leather and allied product manufacturing [316],2023-10-01,74.4,4,2023,-3.799999999999997,75.25,1.0,4.25,66.75,83.75,-0.19999999999999865,Normal
5015,Canada,Wood product manufacturing [321],2023-10-01,76.2,4,2023,-2.700000000000003,83.4,-1.5,4.5,74.4,92.4,-1.6000000000000005,Normal
5016,Canada,Paper manufacturing [322],2023-10-01,82.3,4,2023,-1.0,87.85,-0.6000000000000014,2.0500000000000043,83.74999999999999,91.95,-2.707317073170725,Normal
5017,Canada,Printing and related support activities [323],2023-10-01,75.2,4,2023,-2.8999999999999915,75.30000000000001,0.14999999999999858,2.8499999999999943,69.60000000000002,81.0,-0.03508771929824868,Normal
5018,Canada,Petroleum and coal products manufacturing [324],2023-10-01,81.6,4,2023,-2.4000000000000057,86.0,-0.8999999999999986,4.700000000000003,76.6,95.4,-0.9361702127659581,Normal
5019,Canada,Chemical manufacturing [325],2023-10-01,71.1,4,2023,-2.9000000000000057,80.4,-0.05000000000000426,3.6500000000000057,73.1,87.70000000000002,-2.547945205479451,Normal
5020,Canada,Plastics and rubber products manufacturing [326],2023-10-01,69.4,4,2023,0.0,80.65,0.5,4.899999999999999,70.85000000000001,90.45,-2.2959183673469394,Normal
5021,Canada,Plastic product manufacturing [3261],2023-10-01,67.5,4,2023,-1.0,78.0,0.5,5.549999999999997,66.9,89.1,-1.8918918918918928,Normal
5022,Canada,Rubber product manufacturing [3262],2023-10-01,80.7,4,2023,6.5,84.35,0.09999999999999432,4.350000000000001,75.64999999999999,93.05,-0.8390804597701127,Normal
5023,Canada,Non-metallic mineral product manufacturing [327],2023-10-01,70.5,4,2023,0.7999999999999972,76.25,-0.04999999999999716,4.549999999999997,67.15,85.35,-1.2637362637362646,Normal
5024,Canada,Primary metal manufacturing [331],2023-10-01,77.2,4,2023,3.6000000000000085,84.65,-0.14999999999999858,6.199999999999996,72.25000000000001,97.05,-1.2016129032258078,Normal
5025,Canada,Fabricated metal product manufacturing [332],2023-10-01,74.3,4,2023,-1.9000000000000057,77.55000000000001,0.3999999999999986,3.3500000000000014,70.85000000000001,84.25000000000001,-0.9701492537313471,Normal
5026,Canada,Machinery manufacturing [333],2023-10-01,79.6,4,2023,-0.10000000000000853,77.94999999999999,0.15000000000000568,3.5,70.94999999999999,84.94999999999999,0.47142857142857303,Normal
5027,Canada,Computer and electronic product manufacturing [334],2023-10-01,78.2,4,2023,-1.2999999999999972,81.4,0.29999999999999716,3.049999999999997,75.30000000000001,87.5,-1.0491803278688543,Normal
5028,Canada,"Electrical equipment, appliance and component manufacturing [335]",2023-10-01,81.2,4,2023,-3.200000000000003,77.95,1.3000000000000043,3.950000000000003,70.05,85.85000000000001,0.8227848101265817,Normal
5029,Canada,Transportation equipment manufacturing [336],2023-10-01,84.4,4,2023,6.1000000000000085,83.05,-0.19999999999999574,4.000000000000007,75.04999999999998,91.05000000000001,0.3375000000000015,Normal
5030,Canada,Furniture and related product manufacturing [337],2023-10-01,76.2,4,2023,-4.8999999999999915,79.1,0.05000000000000426,3.1499999999999986,72.8,85.39999999999999,-0.9206349206349184,Normal
5031,Canada,Miscellaneous manufacturing [339],2023-10-01,72.7,4,2023,-2.0,78.45,-0.3499999999999943,3.0,72.45,84.45,-1.9166666666666667,Normal
5032,Canada,Total industrial,2024-01-01,78.6,1,2024,-1.5,81.1,0.20000000000000284,2.299999999999997,76.5,85.69999999999999,-1.0869565217391317,Normal
5033,Canada,Forestry and logging [113],2024-01-01,78.4,1,2024,-1.2999999999999972,81.8,-1.2999999999999972,4.700000000000003,72.39999999999999,91.2,-0.7234042553191466,Normal
5034,Canada,Mining and oil and gas extraction [21],2024-01-01,74.6,1,2024,0.29999999999999716,77.9,0.20000000000000284,4.5,68.9,86.9,-0.7333333333333358,Normal
5035,Canada,Oil and gas extraction [211],2024-01-01,76.8,1,2024,1.0999999999999943,78.5,0.0,4.700000000000003,69.1,87.9,-0.3617021276595749,Normal
5036,Canada,Mining,2024-01-01,70.9,1,2024,-1.1999999999999886,73.7,0.5,5.1000000000000085,63.499999999999986,83.90000000000002,-0.5490196078431357,Normal
5037,Canada,"Electric power generation, transmission and distribution [2211]",2024-01-01,80.0,1,2024,-1.9000000000000057,83.6,0.0,1.9000000000000057,79.79999999999998,87.4,-1.8947368421052544,Normal
5038,Canada,Construction [23],2024-01-01,83.2,1,2024,-4.5,87.4,0.29999999999999716,3.1000000000000085,81.19999999999999,93.60000000000002,-1.3548387096774166,Normal
5039,Canada,Manufacturing [31-33],2024-01-01,77.2,1,2024,-0.5999999999999943,80.7,0.3999999999999915,2.700000000000003,75.3,86.10000000000001,-1.296296296296295,Normal
5040,Canada,Food manufacturing [311],2024-01-01,78.9,1,2024,-1.1999999999999886,79.9,-0.29999999999999716,1.0999999999999943,77.70000000000002,82.1,-0.9090909090909138,Normal
5041,Canada,Beverage and tobacco product manufacturing [312],2024-01-01,75.1,1,2024,3.0999999999999943,74.1,0.5,2.8000000000000114,68.49999999999997,79.70000000000002,0.3571428571428557,Normal
